Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Ratings","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2201CTTR-ND","RM10F2201CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 2.2K OHM 1% 1/8W 0805","260,000","0.00225","0","5000","Tape & Reel (TR)","RM","Active","2.2 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1001CTTR-ND","RM10F1001CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1K OHM 1% 1/8W 0805","865,000","0.00245","0","5000","Tape & Reel (TR)","RM","Active","1 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4701CTTR-ND","RM10F4701CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 4.7K OHM 1% 1/8W 0805","830,000","0.0025","0","5000","Tape & Reel (TR)","RM","Active","4.7 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F3301CTTR-ND","RM10F3301CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 3.3K OHM 1% 1/8W 0805","140,000","0.0025","0","5000","Tape & Reel (TR)","RM","Active","3.3 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1501CTTR-ND","RM10F1501CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1.5K OHM 1% 1/8W 0805","370,000","0.0026","0","5000","Tape & Reel (TR)","RM","Active","1.5 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F3300CTTR-ND","RM10F3300CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 330 OHM 1% 1/8W 0805","180,000","0.0026","0","5000","Tape & Reel (TR)","RM","Active","330 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4700CTTR-ND","RM10F4700CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 470 OHM 1% 1/8W 0805","20,000","0.0026","0","5000","Tape & Reel (TR)","RM","Active","470 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2400CTTR-ND","RM10F2400CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 240 OHM 1% 1/8W 0805","990,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","240 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F22R1CTTR-ND","RM10F22R1CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 22.1 OHM 1% 1/8W 0805","715,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","22.1 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4991CTTR-ND","RM10F4991CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 4.99K OHM 1% 1/8W 0805","690,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","4.99 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2001CTTR-ND","RM10F2001CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 2K OHM 1% 1/8W 0805","515,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","2 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F6811CTTR-ND","RM10F6811CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 6.81K OHM 1% 1/8W 0805","470,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","6.81 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4750CTTR-ND","RM10F4750CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 475 OHM 1% 1/8W 0805","435,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","475 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1200CTTR-ND","RM10F1200CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 120 OHM 1% 1/8W 0805","285,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","120 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4990CTTR-ND","RM10F4990CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 499 OHM 1% 1/8W 0805","275,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","499 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F3320CTTR-ND","RM10F3320CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 332 OHM 1% 1/8W 0805","275,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","332 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4751CTTR-ND","RM10F4751CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 4.75K OHM 1% 1/8W 0805","260,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","4.75 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1471CTTR-ND","RM10F1471CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1.47K OHM 1% 1/8W 0805","240,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","1.47 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2210CTTR-ND","RM10F2210CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 221 OHM 1% 1/8W 0805","215,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","221 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1691CTTR-ND","RM10F1691CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1.69K OHM 1% 1/8W 0805","185,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","1.69 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F60R4CTTR-ND","RM10F60R4CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 60.4 OHM 1% 1/8W 0805","185,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","60.4 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F22R0CTTR-ND","RM10F22R0CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 22 OHM 1% 1/8W 0805","175,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","22 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F30R1CTTR-ND","RM10F30R1CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 30.1 OHM 1% 1/8W 0805","175,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","30.1 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F3650CTTR-ND","RM10F3650CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 365 OHM 1% 1/8W 0805","170,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","365 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F3921CTTR-ND","RM10F3921CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 3.92K OHM 1% 1/8W 0805","165,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","3.92 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1871CTTR-ND","RM10F1871CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1.87K OHM 1% 1/8W 0805","160,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","1.87 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F49R9CTTR-ND","RM10F49R9CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 49.9 OHM 1% 1/8W 0805","145,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","49.9 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2551CTTR-ND","RM10F2551CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 2.55K OHM 1% 1/8W 0805","145,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","2.55 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1100CTTR-ND","RM10F1100CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 110 OHM 1% 1/8W 0805","145,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","110 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2491CTTR-ND","RM10F2491CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 2.49K OHM 1% 1/8W 0805","135,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","2.49 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F10R0CTTR-ND","RM10F10R0CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 10 OHM 1% 1/8W 0805","125,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","10 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F90R9CTTR-ND","RM10F90R9CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 90.9 OHM 1% 1/8W 0805","115,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","90.9 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2261CTTR-ND","RM10F2261CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 2.26K OHM 1% 1/8W 0805","115,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","2.26 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F7501CTTR-ND","RM10F7501CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 7.5K OHM 1% 1/8W 0805","110,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","7.5 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1740CTTR-ND","RM10F1740CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 174 OHM 1% 1/8W 0805","105,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","174 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F6491CTTR-ND","RM10F6491CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 6.49K OHM 1% 1/8W 0805","100,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","6.49 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F4220CTTR-ND","RM10F4220CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 422 OHM 1% 1/8W 0805","100,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","422 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F1201CTTR-ND","RM10F1201CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 1.2K OHM 1% 1/8W 0805","100,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","1.2 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F8450CTTR-ND","RM10F8450CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 845 OHM 1% 1/8W 0805","100,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","845 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F39R2CTTR-ND","RM10F39R2CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 39.2 OHM 1% 1/8W 0805","95,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","39.2 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F6800CTTR-ND","RM10F6800CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 680 OHM 1% 1/8W 0805","95,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","680 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F5231CTTR-ND","RM10F5231CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 5.23K OHM 1% 1/8W 0805","95,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","5.23 kOhms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F8060CTTR-ND","RM10F8060CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 806 OHM 1% 1/8W 0805","95,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","806 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4029/MFG_RM_series.jpg","2571-RM10F2000CTTR-ND","RM10F2000CT","Cal-Chip Electronics, Inc.","CAL-CHIP ELECTRONICS, INC.","RES SMD 200 OHM 1% 1/8W 0805","95,000","0.00278","0","5000","Tape & Reel (TR)","RM","Active","200 Ohms","±1%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-"
